id,station,date,prcp,tobs
18163,USC00516128,7/10/13,0.21,70
18164,USC00516128,7/11/13,0.26,71
18165,USC00516128,7/12/13,0.43,71
18166,USC00516128,7/14/13,,72
18167,USC00516128,7/15/13,0.2,73
18168,USC00516128,7/16/13,0.26,71
18169,USC00516128,7/22/13,,72
18170,USC00516128,7/23/13,0.63,73
18171,USC00516128,7/25/13,,72
18172,USC00516128,7/26/13,0,71
18173,USC00516128,7/27/13,0.07,72
18174,USC00516128,7/28/13,0.53,72
18175,USC00516128,7/30/13,,82
18176,USC00516128,7/31/13,0.53,72
18177,USC00516128,8/2/13,,70
18178,USC00516128,8/3/13,0.06,72
18179,USC00516128,8/4/13,0.29,69
18180,USC00516128,8/5/13,0.34,72
18181,USC00516128,8/6/13,0.23,74
18182,USC00516128,8/7/13,0,74
18183,USC00516128,8/8/13,0,73
18184,USC00516128,8/9/13,0.1,71
18185,USC00516128,8/10/13,4.32,75
18186,USC00516128,8/11/13,0.96,72
18187,USC00516128,8/12/13,0.36,74
18188,USC00516128,8/13/13,0,73
18189,USC00516128,8/14/13,0.22,73
18190,USC00516128,8/16/13,,73
18191,USC00516128,8/17/13,0,74
18192,USC00516128,8/18/13,0,73
18193,USC00516128,8/19/13,0.03,73
18194,USC00516128,8/20/13,0.02,78
18195,USC00516128,8/21/13,0.09,73
18196,USC00516128,8/23/13,,71
18197,USC00516128,8/24/13,0.17,77
18198,USC00516128,8/26/13,,75
18199,USC00516128,8/27/13,0,76
18200,USC00516128,8/28/13,0,78
18201,USC00516128,8/29/13,0.45,72
18202,USC00516128,8/30/13,0.04,73
18203,USC00516128,8/31/13,0.1,74
18204,USC00516128,9/1/13,0.44,79
18205,USC00516128,9/2/13,0.07,71
18206,USC00516128,9/3/13,0.13,71
18207,USC00516128,9/4/13,0.06,74
18208,USC00516128,9/5/13,0.02,75
18209,USC00516128,9/6/13,0,71
18210,USC00516128,9/7/13,1.01,71
18211,USC00516128,9/8/13,0.18,73
18212,USC00516128,9/9/13,0.02,74
18213,USC00516128,9/10/13,0.01,76
18214,USC00516128,9/11/13,0.19,76
18215,USC00516128,9/12/13,0,73
18216,USC00516128,9/13/13,0.88,71
18217,USC00516128,9/14/13,0.98,72
18218,USC00516128,9/15/13,0.2,75
18219,USC00516128,9/16/13,0,75
18220,USC00516128,9/17/13,0.36,71
18221,USC00516128,9/18/13,0.62,71
18222,USC00516128,9/19/13,0.07,72
18223,USC00516128,9/20/13,0,75
18224,USC00516128,9/21/13,0.01,74
18225,USC00516128,9/22/13,0.22,70
18226,USC00516128,9/23/13,0.29,71
18227,USC00516128,9/24/13,0.07,71
18228,USC00516128,9/25/13,0.77,73
18229,USC00516128,9/27/13,,74
18230,USC00516128,9/28/13,0.11,76
18231,USC00516128,9/29/13,0.46,72
18232,USC00516128,9/30/13,0.7,74
18233,USC00516128,10/1/13,0.55,73
18234,USC00516128,10/2/13,0.24,75
18235,USC00516128,10/3/13,0.07,74
18236,USC00516128,10/4/13,0.07,72
18237,USC00516128,10/5/13,0.72,71
18238,USC00516128,10/6/13,0.22,74
18239,USC00516128,10/7/13,0.37,75
18240,USC00516128,10/8/13,0.09,72
18241,USC00516128,10/9/13,0.48,73
18242,USC00516128,10/10/13,0.54,71
18243,USC00516128,10/11/13,0.45,75
18244,USC00516128,10/12/13,0.01,73
18245,USC00516128,10/13/13,0,84
18246,USC00516128,10/14/13,2.15,74
18247,USC00516128,10/15/13,1.02,76
18248,USC00516128,10/16/13,0.3,70
18249,USC00516128,10/17/13,0.02,76
18250,USC00516128,10/18/13,0,67
18251,USC00516128,10/19/13,0,70
18252,USC00516128,10/20/13,0,70
18253,USC00516128,10/21/13,0.05,77
18254,USC00516128,10/22/13,0,72
18255,USC00516128,10/24/13,,72
18256,USC00516128,10/25/13,0.1,74
18257,USC00516128,10/26/13,0,80
18258,USC00516128,10/28/13,,74
18259,USC00516128,10/29/13,0.03,73
18260,USC00516128,10/30/13,0.12,72
18261,USC00516128,10/31/13,0.54,75
18262,USC00516128,11/1/13,0.09,72
18263,USC00516128,11/2/13,0.38,70
18264,USC00516128,11/3/13,0.02,72
18265,USC00516128,11/5/13,,74
18266,USC00516128,11/6/13,0.54,74
18267,USC00516128,11/7/13,0.12,72
18268,USC00516128,11/8/13,0.39,75
18269,USC00516128,11/9/13,0.77,70
18270,USC00516128,11/10/13,8.06,70
18271,USC00516128,11/11/13,1.7,71
18272,USC00516128,11/13/13,,72
18273,USC00516128,11/14/13,0,71
18274,USC00516128,11/15/13,0.72,72
18275,USC00516128,11/16/13,0,75
18276,USC00516128,11/17/13,0,73
18277,USC00516128,11/18/13,0.03,66
18278,USC00516128,11/19/13,0,69
18279,USC00516128,11/20/13,0,69
18280,USC00516128,11/21/13,0,69
18281,USC00516128,11/23/13,,74
18282,USC00516128,11/24/13,0,75
18283,USC00516128,11/26/13,,74
18284,USC00516128,11/27/13,0,73
18285,USC00516128,11/28/13,0.07,72
18286,USC00516128,11/29/13,0,72
18287,USC00516128,11/30/13,0.63,74
18288,USC00516128,12/1/13,0.14,68
18289,USC00516128,12/2/13,2.02,67
18290,USC00516128,12/3/13,0.15,75
18291,USC00516128,12/4/13,0,68
18292,USC00516128,12/5/13,0,68
18293,USC00516128,12/6/13,0,70
18294,USC00516128,12/8/13,,83
18295,USC00516128,12/9/13,0,68
18296,USC00516128,12/10/13,0.35,70
18297,USC00516128,12/11/13,0.37,70
18298,USC00516128,12/12/13,0.09,68
18299,USC00516128,12/13/13,0.39,76
18300,USC00516128,12/14/13,0.54,72
18301,USC00516128,12/15/13,0.01,68
18302,USC00516128,12/16/13,1.13,64
18303,USC00516128,12/17/13,0,72
18304,USC00516128,12/18/13,0.03,72
18305,USC00516128,12/19/13,2,68
18306,USC00516128,12/20/13,1.02,70
18307,USC00516128,12/21/13,1.14,69
18308,USC00516128,12/23/13,,68
18309,USC00516128,12/24/13,0.03,70
18310,USC00516128,12/25/13,0.41,67
18311,USC00516128,12/26/13,0.14,70
18312,USC00516128,12/27/13,0,70
18313,USC00516128,12/28/13,0.03,71
18314,USC00516128,12/29/13,0.47,70
18315,USC00516128,12/30/13,0.02,69
18316,USC00516128,12/31/13,0,71
18317,USC00516128,1/1/14,0,65
18318,USC00516128,1/2/14,0.04,69
18319,USC00516128,1/3/14,2.41,69
18320,USC00516128,1/4/14,0,69
18321,USC00516128,1/5/14,0.02,66
18322,USC00516128,1/6/14,0.06,67
18323,USC00516128,1/7/14,0,69
18324,USC00516128,1/8/14,0,69
18325,USC00516128,1/9/14,0.11,69
18326,USC00516128,1/10/14,0.1,70
18327,USC00516128,1/11/14,0.09,67
18328,USC00516128,1/12/14,0.02,69
18329,USC00516128,1/13/14,0,67
18330,USC00516128,1/14/14,0.8,73
18331,USC00516128,1/15/14,0.01,69
18332,USC00516128,1/16/14,0.01,68
18333,USC00516128,1/17/14,0,73
18334,USC00516128,1/18/14,0.01,69
18335,USC00516128,1/19/14,0,66
18336,USC00516128,1/20/14,0,66
18337,USC00516128,1/21/14,0.02,65
18338,USC00516128,1/22/14,0.75,68
18339,USC00516128,1/23/14,0,68
18340,USC00516128,1/24/14,0,68
18341,USC00516128,1/25/14,0,70
18342,USC00516128,1/26/14,0.32,70
18343,USC00516128,1/27/14,0.22,64
18344,USC00516128,1/28/14,0.28,65
18345,USC00516128,1/29/14,2,66
18346,USC00516128,1/30/14,1.32,65
18347,USC00516128,1/31/14,0.02,67
18348,USC00516128,2/1/14,0.51,68
18349,USC00516128,2/2/14,0.61,67
18350,USC00516128,2/3/14,0,68
18351,USC00516128,2/4/14,0.38,66
18352,USC00516128,2/5/14,0.31,69
18353,USC00516128,2/6/14,0.07,72
18354,USC00516128,2/7/14,0.02,72
18355,USC00516128,2/8/14,0.13,70
18356,USC00516128,2/9/14,0.22,69
18357,USC00516128,2/10/14,0.01,68
18358,USC00516128,2/11/14,0,77
18359,USC00516128,2/12/14,0,71
18360,USC00516128,2/13/14,0,71
18361,USC00516128,2/14/14,0.12,69
18362,USC00516128,2/15/14,2.97,69
18363,USC00516128,2/16/14,0.76,69
18364,USC00516128,2/17/14,0.36,68
18365,USC00516128,2/18/14,0.26,68
18366,USC00516128,2/19/14,0.02,77
18367,USC00516128,2/21/14,,69
18368,USC00516128,2/22/14,0.02,83
18369,USC00516128,2/23/14,0.08,66
18370,USC00516128,2/24/14,0.05,68
18371,USC00516128,2/25/14,0.01,67
18372,USC00516128,2/26/14,0,62
18373,USC00516128,2/27/14,0.05,67
18374,USC00516128,2/28/14,0.15,68
18375,USC00516128,3/1/14,0.42,69
18376,USC00516128,3/2/14,0.79,66
18377,USC00516128,3/3/14,0.14,60
18378,USC00516128,3/4/14,0,70
18379,USC00516128,3/5/14,0,68
18380,USC00516128,3/6/14,0,65
18381,USC00516128,3/7/14,0.4,69
18382,USC00516128,3/8/14,0.78,65
18383,USC00516128,3/9/14,3.4,68
18384,USC00516128,3/10/14,2.14,68
18385,USC00516128,3/11/14,0.02,69
18386,USC00516128,3/12/14,0.01,70
18387,USC00516128,3/13/14,0.02,70
18388,USC00516128,3/15/14,,70
18389,USC00516128,3/16/14,0.49,66
18390,USC00516128,3/23/14,,70
18391,USC00516128,3/25/14,,70
18392,USC00516128,3/26/14,1.47,77
18393,USC00516128,3/27/14,0.39,69
18394,USC00516128,3/28/14,0.36,71
18395,USC00516128,3/29/14,1.48,70
18396,USC00516128,3/31/14,,78
18397,USC00516128,4/1/14,0.79,69
18398,USC00516128,4/2/14,0.77,71
18399,USC00516128,4/3/14,0.44,71
18400,USC00516128,4/4/14,0.02,70
18401,USC00516128,4/5/14,0,74
18402,USC00516128,4/6/14,0,71
18403,USC00516128,4/7/14,1.26,66
18404,USC00516128,4/8/14,0.38,66
18405,USC00516128,4/9/14,0,67
18406,USC00516128,4/10/14,0.08,64
18407,USC00516128,4/11/14,0.02,69
18408,USC00516128,4/12/14,1.18,65
18409,USC00516128,4/13/14,0.53,67
18410,USC00516128,4/14/14,0.72,68
18411,USC00516128,4/15/14,0.05,69
18412,USC00516128,4/16/14,0.88,70
18413,USC00516128,4/17/14,0.08,72
18414,USC00516128,4/18/14,0.78,70
18415,USC00516128,4/19/14,0.44,72
18416,USC00516128,4/20/14,0.21,69
18417,USC00516128,4/21/14,1.9,68
18418,USC00516128,4/22/14,1.56,71
18419,USC00516128,4/23/14,0.07,69
18420,USC00516128,4/24/14,0.23,71
18421,USC00516128,4/25/14,0.81,70
18422,USC00516128,4/26/14,0.1,68
18423,USC00516128,4/27/14,2.44,67
18424,USC00516128,4/28/14,1.06,66
18425,USC00516128,4/29/14,0.09,69
18426,USC00516128,4/30/14,0.22,67
18427,USC00516128,5/1/14,0.52,67
18428,USC00516128,5/2/14,0.15,69
18429,USC00516128,5/3/14,1.14,71
18430,USC00516128,5/4/14,0,70
18431,USC00516128,5/5/14,0.03,67
18432,USC00516128,5/6/14,0.24,70
18433,USC00516128,5/7/14,0.31,69
18434,USC00516128,5/8/14,0.03,68
18435,USC00516128,5/9/14,0.23,70
18436,USC00516128,5/11/14,,70
18437,USC00516128,5/12/14,2.79,69
18438,USC00516128,5/13/14,0.17,69
18439,USC00516128,5/14/14,0,69
18440,USC00516128,5/15/14,0.05,75
18441,USC00516128,5/16/14,0.18,71
18442,USC00516128,5/17/14,0.04,69
18443,USC00516128,5/18/14,0,74
18444,USC00516128,5/19/14,0.15,68
18445,USC00516128,5/20/14,0.24,70
18446,USC00516128,5/21/14,0.04,73
18447,USC00516128,5/22/14,0,77
18448,USC00516128,5/23/14,0,76
18449,USC00516128,5/24/14,0.05,73
18450,USC00516128,5/25/14,0.51,77
18451,USC00516128,5/26/14,2.2,70
18452,USC00516128,5/27/14,0.11,71
18453,USC00516128,5/28/14,0.41,71
18454,USC00516128,5/29/14,0.19,70
18455,USC00516128,5/30/14,0.41,73
18456,USC00516128,6/1/14,0.26,72
18457,USC00516128,6/2/14,0.68,75
18458,USC00516128,6/3/14,0.19,73
18459,USC00516128,6/4/14,0.09,73
18460,USC00516128,6/5/14,0.03,72
18461,USC00516128,6/6/14,0.88,71
18462,USC00516128,6/7/14,0.15,77
18463,USC00516128,6/8/14,0.29,73
18464,USC00516128,6/9/14,1,70
18465,USC00516128,6/10/14,0.11,70
18466,USC00516128,6/11/14,0.57,76
18467,USC00516128,6/12/14,0.02,72
18468,USC00516128,6/13/14,0.01,73
18469,USC00516128,6/14/14,0,77
18470,USC00516128,6/15/14,0.03,73
18471,USC00516128,6/16/14,0.38,70
18472,USC00516128,6/17/14,1.45,68
18473,USC00516128,6/18/14,0.32,69
18474,USC00516128,6/19/14,0.2,70
18475,USC00516128,6/20/14,0.75,70
18476,USC00516128,6/21/14,0.09,73
18477,USC00516128,6/22/14,0.03,70
18478,USC00516128,6/23/14,0.74,69
18479,USC00516128,6/24/14,0.07,71
18480,USC00516128,6/25/14,0.97,70
18481,USC00516128,6/26/14,0.42,70
18482,USC00516128,6/27/14,0.9,72
18483,USC00516128,6/28/14,1.29,71
18484,USC00516128,6/29/14,1.29,70
18485,USC00516128,7/1/14,,72
18486,USC00516128,7/2/14,0.42,71
18487,USC00516128,7/3/14,1.1,71
18488,USC00516128,7/4/14,0.07,77
18489,USC00516128,7/5/14,0.12,71
18490,USC00516128,7/6/14,1.34,71
18491,USC00516128,7/7/14,0.57,69
18492,USC00516128,7/8/14,0.42,73
18493,USC00516128,7/9/14,0.55,70
18494,USC00516128,7/10/14,0.33,74
18495,USC00516128,7/11/14,0.16,75
18496,USC00516128,7/12/14,0.16,73
18497,USC00516128,7/13/14,1.23,72
18498,USC00516128,7/14/14,1.01,73
18499,USC00516128,7/15/14,1.18,75
18500,USC00516128,7/17/14,,70
18501,USC00516128,7/18/14,1.04,73
18502,USC00516128,7/19/14,0.01,74
18503,USC00516128,7/20/14,4.3,72
18504,USC00516128,7/21/14,0.72,73
18505,USC00516128,7/22/14,0.14,75
18506,USC00516128,7/23/14,0.93,75
18507,USC00516128,7/24/14,0.13,73
18508,USC00516128,7/25/14,0.05,72
18509,USC00516128,7/26/14,0.26,74
18510,USC00516128,7/27/14,1.43,75
18511,USC00516128,7/28/14,0,74
18512,USC00516128,7/29/14,0,75
18513,USC00516128,7/30/14,0,73
18514,USC00516128,7/31/14,0.02,74
18515,USC00516128,8/1/14,0.06,73
18516,USC00516128,8/2/14,0.95,73
18517,USC00516128,8/3/14,0.03,74
18518,USC00516128,8/5/14,,75
18519,USC00516128,8/6/14,0.26,71
18520,USC00516128,8/7/14,0.02,74
18521,USC00516128,8/8/14,1.1,73
18522,USC00516128,8/9/14,1.2,73
18523,USC00516128,8/10/14,0.41,74
18524,USC00516128,8/12/14,,79
18525,USC00516128,8/13/14,0.11,74
18526,USC00516128,8/14/14,0.07,76
18527,USC00516128,8/15/14,0.11,71
18528,USC00516128,8/16/14,0.16,71
18529,USC00516128,8/17/14,0.29,71
18530,USC00516128,8/19/14,,72
18531,USC00516128,8/20/14,0.16,75
18532,USC00516128,8/21/14,0.52,73
18533,USC00516128,8/22/14,0.88,73
18534,USC00516128,8/23/14,0.09,75
18535,USC00516128,8/24/14,0.37,72
18536,USC00516128,8/25/14,0.71,70
18537,USC00516128,8/26/14,1.14,72
18538,USC00516128,8/27/14,0.37,72
18539,USC00516128,8/31/14,,81
18540,USC00516128,9/1/14,0.01,73
18541,USC00516128,9/2/14,0.06,75
18542,USC00516128,9/3/14,0.03,75
18543,USC00516128,9/4/14,0.24,74
18544,USC00516128,9/5/14,0.44,75
18545,USC00516128,9/6/14,0.93,74
18546,USC00516128,9/7/14,0.14,72
18547,USC00516128,9/9/14,,75
18548,USC00516128,9/14/14,0,74
18549,USC00516128,9/15/14,0.19,72
18550,USC00516128,9/16/14,0.01,78
18551,USC00516128,9/19/14,0,80
18552,USC00516128,9/20/14,0.02,78
18553,USC00516128,9/21/14,0.01,77
18554,USC00516128,9/22/14,0.08,77
18555,USC00516128,9/23/14,0.05,77
18556,USC00516128,9/24/14,0,76
18557,USC00516128,9/25/14,0.85,77
18558,USC00516128,9/26/14,1.8,75
18559,USC00516128,9/27/14,1.3,74
18560,USC00516128,9/28/14,0.3,72
18561,USC00516128,9/29/14,0.55,74
18562,USC00516128,9/30/14,0.12,75
18563,USC00516128,10/1/14,1.19,74
18564,USC00516128,10/2/14,0.07,75
18565,USC00516128,10/3/14,0.03,75
18566,USC00516128,10/4/14,0.69,74
18567,USC00516128,10/5/14,0.27,81
18568,USC00516128,10/6/14,0.58,73
18569,USC00516128,10/7/14,0.06,80
18570,USC00516128,10/9/14,,74
18571,USC00516128,10/10/14,0.1,76
18572,USC00516128,10/11/14,0.16,76
18573,USC00516128,10/12/14,0.04,74
18574,USC00516128,10/13/14,0.03,73
18575,USC00516128,10/14/14,0.29,72
18576,USC00516128,10/15/14,0.3,73
18577,USC00516128,10/16/14,0.06,75
18578,USC00516128,10/17/14,0.26,75
18579,USC00516128,10/18/14,1.88,78
18580,USC00516128,10/19/14,2.98,73
18581,USC00516128,10/20/14,2.31,75
18582,USC00516128,10/21/14,0,76
18583,USC00516128,10/22/14,0.61,76
18584,USC00516128,10/23/14,2.31,75
18585,USC00516128,10/24/14,0.68,72
18586,USC00516128,10/25/14,0.51,74
18587,USC00516128,10/26/14,0.31,74
18588,USC00516128,10/27/14,0.02,74
18589,USC00516128,10/28/14,0.48,74
18590,USC00516128,10/29/14,0.76,75
18591,USC00516128,10/30/14,0.69,73
18592,USC00516128,10/31/14,0.3,73
18593,USC00516128,11/1/14,0.59,76
18594,USC00516128,11/2/14,0.79,71
18595,USC00516128,11/3/14,1.25,71
18596,USC00516128,11/4/14,0.13,74
18597,USC00516128,11/5/14,0.73,71
18598,USC00516128,11/6/14,0.6,75
18599,USC00516128,11/7/14,0.17,76
18600,USC00516128,11/8/14,0.58,69
18601,USC00516128,11/9/14,0.01,70
18602,USC00516128,11/10/14,0,69
18603,USC00516128,11/12/14,,71
18604,USC00516128,11/13/14,0,69
18605,USC00516128,11/14/14,0,72
18606,USC00516128,11/15/14,1.11,71
18607,USC00516128,11/16/14,0.21,74
18608,USC00516128,11/17/14,0,72
18609,USC00516128,11/19/14,,72
18610,USC00516128,11/20/14,0.61,71
18611,USC00516128,11/21/14,0.03,74
18612,USC00516128,11/22/14,0.44,74
18613,USC00516128,11/23/14,0,70
18614,USC00516128,11/25/14,,69
18615,USC00516128,11/26/14,0.01,71
18616,USC00516128,11/27/14,0,72
18617,USC00516128,11/28/14,0.02,70
18618,USC00516128,11/29/14,1.21,68
18619,USC00516128,11/30/14,0.94,66
18620,USC00516128,12/1/14,0,68
18621,USC00516128,12/2/14,0.07,70
18622,USC00516128,12/3/14,1.82,67
18623,USC00516128,12/4/14,1.41,70
18624,USC00516128,12/5/14,0,73
18625,USC00516128,12/6/14,0.11,70
18626,USC00516128,12/7/14,0,66
18627,USC00516128,12/9/14,,70
18628,USC00516128,12/10/14,0,72
18629,USC00516128,12/11/14,1.09,71
18630,USC00516128,12/12/14,0.83,68
18631,USC00516128,12/13/14,0,71
18632,USC00516128,12/14/14,1.75,67
18633,USC00516128,12/15/14,0.55,65
18634,USC00516128,12/16/14,0.58,66
18635,USC00516128,12/17/14,0.8,70
18636,USC00516128,12/18/14,0.21,69
18637,USC00516128,12/19/14,0.51,70
18638,USC00516128,12/21/14,,72
18639,USC00516128,12/22/14,0.59,67
18640,USC00516128,12/23/14,4.03,68
18641,USC00516128,12/24/14,0.4,64
18642,USC00516128,12/25/14,0.03,66
18643,USC00516128,12/26/14,0,65
18644,USC00516128,12/27/14,0,62
18645,USC00516128,12/28/14,0,68
18646,USC00516128,12/29/14,0,67
18647,USC00516128,1/1/15,,69
18648,USC00516128,1/2/15,0.02,64
18649,USC00516128,1/3/15,0.85,63
18650,USC00516128,1/4/15,0.02,58
18651,USC00516128,1/5/15,0,58
18652,USC00516128,1/6/15,0.06,66
18653,USC00516128,1/7/15,0,66
18654,USC00516128,1/8/15,0,59
18655,USC00516128,1/9/15,0,63
18656,USC00516128,1/11/15,,61
18657,USC00516128,1/12/15,0.03,62
18658,USC00516128,1/13/15,0.01,70
18659,USC00516128,1/14/15,0,66
18660,USC00516128,1/15/15,0,68
18661,USC00516128,1/16/15,0.01,68
18662,USC00516128,1/17/15,0,66
18663,USC00516128,1/18/15,0,67
18664,USC00516128,1/19/15,0,66
18665,USC00516128,1/20/15,0.01,67
18666,USC00516128,1/21/15,0,64
18667,USC00516128,1/22/15,0,65
18668,USC00516128,1/23/15,0,72
18669,USC00516128,1/24/15,0.22,66
18670,USC00516128,1/25/15,0.33,64
18671,USC00516128,1/26/15,0.29,67
18672,USC00516128,1/31/15,,63
18673,USC00516128,2/2/15,,68
18674,USC00516128,2/3/15,0.03,72
18675,USC00516128,2/4/15,0.1,72
18676,USC00516128,2/5/15,0.03,63
18677,USC00516128,2/6/15,0,59
18678,USC00516128,2/7/15,0,60
18679,USC00516128,2/8/15,0,60
18680,USC00516128,2/10/15,,67
18681,USC00516128,2/11/15,0,62
18682,USC00516128,2/12/15,0,63
18683,USC00516128,2/13/15,0,67
18684,USC00516128,2/17/15,,63
18685,USC00516128,2/18/15,0.01,64
18686,USC00516128,2/19/15,0,68
18687,USC00516128,2/20/15,0.03,69
18688,USC00516128,2/21/15,0.26,68
18689,USC00516128,2/22/15,0,69
18690,USC00516128,2/23/15,0.03,71
18691,USC00516128,2/24/15,0.03,71
18692,USC00516128,2/25/15,0.1,69
18693,USC00516128,2/26/15,0.25,68
18694,USC00516128,2/27/15,0.01,67
18695,USC00516128,2/28/15,0.03,70
18696,USC00516128,3/1/15,0.12,68
18697,USC00516128,3/2/15,0.32,76
18698,USC00516128,3/3/15,0.03,70
18699,USC00516128,3/4/15,0.08,69
18700,USC00516128,3/5/15,2.07,65
18701,USC00516128,3/6/15,0.92,65
18702,USC00516128,3/7/15,0.02,66
18703,USC00516128,3/8/15,0,64
18704,USC00516128,3/9/15,0.01,61
18705,USC00516128,3/10/15,0,63
18706,USC00516128,3/11/15,0,62
18707,USC00516128,3/12/15,0,66
18708,USC00516128,3/13/15,0.01,64
18709,USC00516128,3/14/15,0,65
18710,USC00516128,3/15/15,0,63
18711,USC00516128,3/16/15,0.01,60
18712,USC00516128,3/17/15,0,64
18713,USC00516128,3/18/15,0,64
18714,USC00516128,3/19/15,0,69
18715,USC00516128,3/20/15,0.3,67
18716,USC00516128,3/22/15,,71
18717,USC00516128,3/23/15,0.1,74
18718,USC00516128,3/24/15,0,69
18719,USC00516128,3/25/15,0,70
18720,USC00516128,3/26/15,0.56,66
18721,USC00516128,3/27/15,0.07,69
18722,USC00516128,3/28/15,0,70
18723,USC00516128,3/29/15,2.02,68
18724,USC00516128,3/30/15,0.72,67
18725,USC00516128,3/31/15,1.5,68
18726,USC00516128,4/1/15,0.48,69
18727,USC00516128,4/2/15,0.47,68
18728,USC00516128,4/4/15,,70
18729,USC00516128,4/5/15,0.32,70
18730,USC00516128,4/7/15,,67
18731,USC00516128,4/8/15,0.23,70
18732,USC00516128,4/9/15,0.08,69
18733,USC00516128,4/10/15,0,72
18734,USC00516128,4/11/15,0.09,69
18735,USC00516128,4/12/15,0.73,69
18736,USC00516128,4/13/15,0.28,69
18737,USC00516128,4/14/15,0.74,69
18738,USC00516128,4/15/15,0.62,68
18739,USC00516128,4/16/15,0.17,70
18740,USC00516128,4/17/15,1.2,70
18741,USC00516128,4/18/15,0.05,72
18742,USC00516128,4/19/15,0.09,68
18743,USC00516128,4/21/15,,68
18744,USC00516128,4/22/15,1.68,73
18745,USC00516128,4/23/15,0.06,71
18746,USC00516128,4/24/15,0.37,72
18747,USC00516128,4/25/15,0.04,73
18748,USC00516128,4/26/15,0.05,70
18749,USC00516128,4/27/15,0.63,68
18750,USC00516128,4/28/15,3.26,69
18751,USC00516128,4/29/15,0.45,71
18752,USC00516128,4/30/15,0.14,69
18753,USC00516128,5/1/15,1.79,69
18754,USC00516128,5/2/15,0,71
18755,USC00516128,5/3/15,0,70
18756,USC00516128,5/4/15,0.21,77
18757,USC00516128,5/5/15,1.27,68
18758,USC00516128,5/6/15,0.02,70
18759,USC00516128,5/7/15,0.04,69
18760,USC00516128,5/8/15,1.88,67
18761,USC00516128,5/9/15,0.67,69
18762,USC00516128,5/10/15,0.92,68
18763,USC00516128,5/11/15,0.27,71
18764,USC00516128,5/12/15,0.08,70
18765,USC00516128,5/13/15,0.02,70
18766,USC00516128,5/14/15,0.84,72
18767,USC00516128,5/15/15,0.58,72
18768,USC00516128,5/16/15,0.12,72
18769,USC00516128,5/17/15,0,70
18770,USC00516128,5/18/15,0.22,70
18771,USC00516128,5/19/15,0,71
18772,USC00516128,5/20/15,0.41,69
18773,USC00516128,5/21/15,0.3,76
18774,USC00516128,5/22/15,0,73
18775,USC00516128,5/23/15,0.19,69
18776,USC00516128,5/24/15,0,69
18777,USC00516128,5/25/15,0,68
18778,USC00516128,5/26/15,0.04,68
18779,USC00516128,5/27/15,0.03,73
18780,USC00516128,5/28/15,0.03,71
18781,USC00516128,5/29/15,0,74
18782,USC00516128,5/30/15,0.01,72
18783,USC00516128,5/31/15,1.12,69
18784,USC00516128,6/1/15,2.47,69
18785,USC00516128,6/2/15,0.27,72
18786,USC00516128,6/3/15,0.01,72
18787,USC00516128,6/4/15,1.12,71
18788,USC00516128,6/5/15,0.16,76
18789,USC00516128,6/6/15,0,71
18790,USC00516128,6/7/15,0.01,72
18791,USC00516128,6/8/15,0.34,70
18792,USC00516128,6/9/15,0.26,72
18793,USC00516128,6/10/15,0.04,72
18794,USC00516128,6/12/15,,71
18795,USC00516128,6/13/15,0,72
18796,USC00516128,6/14/15,0.47,69
18797,USC00516128,6/15/15,0.67,70
18798,USC00516128,6/16/15,0.94,73
18799,USC00516128,6/17/15,0.48,70
18800,USC00516128,6/18/15,0.54,72
18801,USC00516128,6/19/15,0.69,72
18802,USC00516128,6/20/15,0.13,71
18803,USC00516128,6/21/15,0.1,73
18804,USC00516128,6/22/15,0.19,72
18805,USC00516128,6/23/15,0.31,73
18806,USC00516128,6/24/15,0.78,72
18807,USC00516128,6/25/15,1.36,71
18808,USC00516128,6/26/15,0.4,70
18809,USC00516128,6/27/15,0.17,75
18810,USC00516128,6/28/15,0.16,72
18811,USC00516128,6/29/15,1.62,70
18812,USC00516128,6/30/15,0,72
18813,USC00516128,7/1/15,0,75
18814,USC00516128,7/2/15,0,79
18815,USC00516128,7/3/15,0,76
18816,USC00516128,7/4/15,0,75
18817,USC00516128,7/5/15,0,74
18818,USC00516128,7/6/15,0.04,74
18819,USC00516128,7/7/15,0.13,74
18820,USC00516128,7/8/15,1.26,73
18821,USC00516128,7/9/15,0.13,75
18822,USC00516128,7/10/15,2.23,73
18823,USC00516128,7/11/15,1.57,76
18824,USC00516128,7/12/15,0.49,78
18825,USC00516128,7/13/15,2.59,74
18826,USC00516128,7/14/15,0.4,72
18827,USC00516128,7/15/15,0.68,74
18828,USC00516128,7/16/15,0.25,75
18829,USC00516128,7/17/15,0.47,76
18830,USC00516128,7/18/15,0.44,75
18831,USC00516128,7/19/15,0.74,72
18832,USC00516128,7/21/15,,74
18833,USC00516128,7/22/15,2.44,72
18834,USC00516128,7/23/15,0.07,75
18835,USC00516128,7/24/15,0.25,75
18836,USC00516128,7/25/15,0.1,72
18837,USC00516128,7/26/15,0,73
18838,USC00516128,7/27/15,0.09,74
18839,USC00516128,7/28/15,0.42,76
18840,USC00516128,7/29/15,0.12,77
18841,USC00516128,7/30/15,0.06,75
18842,USC00516128,7/31/15,0.11,75
18843,USC00516128,8/1/15,0.54,73
18844,USC00516128,8/2/15,0,76
18845,USC00516128,8/3/15,0.03,76
18846,USC00516128,8/4/15,0,76
18847,USC00516128,8/5/15,0.59,74
18848,USC00516128,8/6/15,0.5,76
